Country,Income_group,Code,Year,Cereal_energy_share,GDP,Population
Bangladesh,Lower middle income,BGD,1908,NA,NA,26643623
Bangladesh,Lower middle income,BGD,1978,NA,NA,80007552
Bangladesh,Lower middle income,BGD,1923,NA,NA,27631081
Bangladesh,Lower middle income,BGD,1982,NA,NA,88555344
Bangladesh,Lower middle income,BGD,1938,NA,NA,33303671
Bangladesh,Lower middle income,BGD,1740,NA,NA,16753667
Bangladesh,Lower middle income,BGD,500,NA,NA,4607996
Bangladesh,Lower middle income,BGD,1985,NA,NA,95959104
Bangladesh,Lower middle income,BGD,1915,NA,NA,26931945
Bangladesh,Lower middle income,BGD,-8000,NA,NA,54822
Bangladesh,Lower middle income,BGD,1874,NA,NA,23765043
Bangladesh,Lower middle income,BGD,1918,NA,NA,27085200
Bangladesh,Lower middle income,BGD,1919,NA,NA,27193506
Bangladesh,Lower middle income,BGD,1878,NA,NA,24098898
Bangladesh,Lower middle income,BGD,1920,NA,NA,27302246
Bangladesh,Lower middle income,BGD,1979,NA,NA,81908160
Bangladesh,Lower middle income,BGD,1812,NA,NA,19658208
Bangladesh,Lower middle income,BGD,0,NA,NA,3264004
Bangladesh,Lower middle income,BGD,1901,NA,NA,26045181
Bangladesh,Lower middle income,BGD,1984,NA,NA,93534248
Bangladesh,Lower middle income,BGD,1803,NA,NA,19304993
Bangladesh,Lower middle income,BGD,700,NA,NA,5424004
Bangladesh,Lower middle income,BGD,200,NA,NA,3744000
Bangladesh,Lower middle income,BGD,1817,NA,NA,19907548
Bangladesh,Lower middle income,BGD,1931,NA,NA,29081793
Bangladesh,Lower middle income,BGD,1932,NA,NA,29572842
Bangladesh,Lower middle income,BGD,1843,NA,NA,22048263
Bangladesh,Lower middle income,BGD,1844,NA,NA,22141911
Bangladesh,Lower middle income,BGD,1809,NA,NA,19534522
Bangladesh,Lower middle income,BGD,1997,84,1775.96411132812,122039232
Bangladesh,Lower middle income,BGD,1998,82,1829.50378417969,124350472
Bangladesh,Lower middle income,BGD,1983,NA,NA,91045480
Bangladesh,Lower middle income,BGD,1814,NA,NA,19751048
Bangladesh,Lower middle income,BGD,400,NA,NA,4320002
Bangladesh,Lower middle income,BGD,1939,NA,NA,33889653
Bangladesh,Lower middle income,BGD,1903,NA,NA,26215987
Bangladesh,Lower middle income,BGD,1904,NA,NA,26301449
Bangladesh,Lower middle income,BGD,1905,NA,NA,26386946
Bangladesh,Lower middle income,BGD,1986,NA,NA,98271752
Bangladesh,Lower middle income,BGD,1770,NA,NA,17800476
Bangladesh,Lower middle income,BGD,1780,NA,NA,18163772
Bangladesh,Lower middle income,BGD,1975,NA,NA,74700344
Bangladesh,Lower middle income,BGD,1922,NA,NA,27521031
Bangladesh,Lower middle income,BGD,1964,NA,NA,56774476
Bangladesh,Lower middle income,BGD,1813,NA,NA,19703488
Bangladesh,Lower middle income,BGD,1999,83,1876.59899902344,126754824
Bangladesh,Lower middle income,BGD,1937,NA,NA,32650683
Bangladesh,Lower middle income,BGD,1914,NA,NA,26908885
Bangladesh,Lower middle income,BGD,1910,NA,NA,26777647
Bangladesh,Lower middle income,BGD,1916,NA,NA,26954759
Bangladesh,Lower middle income,BGD,1912,NA,NA,26862036
Bangladesh,Lower middle income,BGD,1876,NA,NA,23931763
Bangladesh,Lower middle income,BGD,1877,NA,NA,24015280
Bangladesh,Lower middle income,BGD,1960,NA,NA,50396428
Bangladesh,Lower middle income,BGD,1961,NA,NA,51882776
Bangladesh,Lower middle income,BGD,1994,84,1648.73400878906,115614904
Bangladesh,Lower middle income,BGD,1995,84,1696.56787109375,117793336
Bangladesh,Lower middle income,BGD,1996,84,1735.92199707031,119876872
Bangladesh,Lower middle income,BGD,1884,NA,NA,24602634
Bangladesh,Lower middle income,BGD,1885,NA,NA,24686907
Bangladesh,Lower middle income,BGD,1886,NA,NA,24771265
Bangladesh,Lower middle income,BGD,300,NA,NA,4032001
Bangladesh,Lower middle income,BGD,1816,NA,NA,19853064
Bangladesh,Lower middle income,BGD,1888,NA,NA,24940227
Bangladesh,Lower middle income,BGD,1929,NA,NA,28391605
Bangladesh,Lower middle income,BGD,1930,NA,NA,28688805
Bangladesh,Lower middle income,BGD,1987,NA,NA,100490256
Bangladesh,Lower middle income,BGD,1906,NA,NA,26472476
Bangladesh,Lower middle income,BGD,1921,NA,NA,27411420
Bangladesh,Lower middle income,BGD,1963,NA,NA,55094120
Bangladesh,Lower middle income,BGD,1846,NA,NA,22330402
Bangladesh,Lower middle income,BGD,1847,NA,NA,22425248
Bangladesh,Lower middle income,BGD,1849,NA,NA,22616151
Bangladesh,Lower middle income,BGD,2000,83,1937.72924804688,129193336
Bangladesh,Lower middle income,BGD,2002,84,2037.236328125,134139824
Bangladesh,Lower middle income,BGD,2001,84,1998.06628417969,131670488
Bangladesh,Lower middle income,BGD,2003,84,2097.16870117188,136503216
Bangladesh,Lower middle income,BGD,2006,82,2399.08227539062,142628832
Bangladesh,Lower middle income,BGD,1822,NA,NA,20170620
Bangladesh,Lower middle income,BGD,1875,NA,NA,23848350
Bangladesh,Lower middle income,BGD,1958,NA,NA,47742792
Bangladesh,Lower middle income,BGD,1845,NA,NA,22235957
Bangladesh,Lower middle income,BGD,1974,NA,NA,72947808
Bangladesh,Lower middle income,BGD,1962,NA,NA,53461664
Bangladesh,Lower middle income,BGD,1802,NA,NA,19267002
Bangladesh,Lower middle income,BGD,2012,NA,3195.78100585938,152090656
Bangladesh,Lower middle income,BGD,2014,NA,3511.6455078125,155961312
Bangladesh,Lower middle income,BGD,2020,NA,4871.4462890625,167420944
Bangladesh,Lower middle income,BGD,2018,NA,4440.85595703125,163683952
Bangladesh,Lower middle income,BGD,1911,NA,NA,26826054
Bangladesh,Lower middle income,BGD,-9000,NA,NA,32893
Bangladesh,Lower middle income,BGD,1913,NA,NA,26885581
Bangladesh,Lower middle income,BGD,1972,NA,NA,69346712
Bangladesh,Lower middle income,BGD,1823,NA,NA,20256293
Bangladesh,Lower middle income,BGD,1959,NA,NA,49004964
Bangladesh,Lower middle income,BGD,1834,NA,NA,21223054
Bangladesh,Lower middle income,BGD,1800,NA,NA,19191243
Bangladesh,Lower middle income,BGD,1993,85,1621.32690429688,113418760
Bangladesh,Lower middle income,BGD,1811,NA,NA,19615194
Bangladesh,Lower middle income,BGD,1925,NA,NA,27852501
Bangladesh,Lower middle income,BGD,1926,NA,NA,27963876
Bangladesh,Lower middle income,BGD,100,NA,NA,3504000
Bangladesh,Lower middle income,BGD,1887,NA,NA,24855706
Bangladesh,Lower middle income,BGD,1928,NA,NA,28187963
Bangladesh,Lower middle income,BGD,1971,NA,NA,68376208
Bangladesh,Lower middle income,BGD,2004,84,2171.68872070312,138789728
Bangladesh,Lower middle income,BGD,1871,NA,NA,23525289
Bangladesh,Lower middle income,BGD,2008,81,2659.04931640625,145421328
Bangladesh,Lower middle income,BGD,1907,NA,NA,26558036
Bangladesh,Lower middle income,BGD,1833,NA,NA,21133293
Bangladesh,Lower middle income,BGD,1801,NA,NA,19229085
Bangladesh,Lower middle income,BGD,1950,NA,NA,39728540
Bangladesh,Lower middle income,BGD,1848,NA,NA,22520497
Bangladesh,Lower middle income,BGD,1850,NA,NA,22712211
Bangladesh,Lower middle income,BGD,1851,NA,NA,22749214
Bangladesh,Lower middle income,BGD,1852,NA,NA,22786122
Bangladesh,Lower middle income,BGD,1940,NA,NA,34406613
Bangladesh,Lower middle income,BGD,1941,NA,NA,34852490
Bangladesh,Lower middle income,BGD,1872,NA,NA,23598755
Bangladesh,Lower middle income,BGD,1842,NA,NA,21955011
Bangladesh,Lower middle income,BGD,1831,NA,NA,20954906
Bangladesh,Lower middle income,BGD,1832,NA,NA,21043911
Bangladesh,Lower middle income,BGD,1988,NA,NA,102688832
Bangladesh,Lower middle income,BGD,2009,81,2762.18041992188,146706816
Bangladesh,Lower middle income,BGD,2010,81,2883.466796875,148391136
Bangladesh,Lower middle income,BGD,1951,NA,NA,40548596
Bangladesh,Lower middle income,BGD,2013,NA,3349.02490234375,154030144
Bangladesh,Lower middle income,BGD,2019,NA,4753.72705078125,165516224
Bangladesh,Lower middle income,BGD,2016,NA,3920.14453125,159784576
Bangladesh,Lower middle income,BGD,2017,NA,4160.703125,161793968
Bangladesh,Lower middle income,BGD,-10000,NA,NA,9599
Bangladesh,Lower middle income,BGD,1841,NA,NA,21862153
Bangladesh,Lower middle income,BGD,1909,NA,NA,26716832
Bangladesh,Lower middle income,BGD,2005,83,2279.53125,140912592
Bangladesh,Lower middle income,BGD,1824,NA,NA,20342329
Bangladesh,Lower middle income,BGD,1857,NA,NA,22969178
Bangladesh,Lower middle income,BGD,1944,NA,NA,35822352
Bangladesh,Lower middle income,BGD,1945,NA,NA,36124727
Bangladesh,Lower middle income,BGD,1835,NA,NA,21313197
Bangladesh,Lower middle income,BGD,1924,NA,NA,27741570
Bangladesh,Lower middle income,BGD,1882,NA,NA,24434351
Bangladesh,Lower middle income,BGD,1815,NA,NA,19800902
Bangladesh,Lower middle income,BGD,1927,NA,NA,28075696
Bangladesh,Lower middle income,BGD,1970,NA,NA,67541864
Bangladesh,Lower middle income,BGD,1854,NA,NA,22859646
Bangladesh,Lower middle income,BGD,1956,NA,NA,45407672
Bangladesh,Lower middle income,BGD,1870,NA,NA,23461426
Bangladesh,Lower middle income,BGD,1942,NA,NA,35225174
Bangladesh,Lower middle income,BGD,1855,NA,NA,22896258
Bangladesh,Lower middle income,BGD,1943,NA,NA,35522508
Bangladesh,Lower middle income,BGD,1856,NA,NA,22932769
Bangladesh,Lower middle income,BGD,2011,80,3034.951171875,150211008
Bangladesh,Lower middle income,BGD,1990,NA,1517.72924804688,107147656
Bangladesh,Lower middle income,BGD,1952,NA,NA,41426888
Bangladesh,Lower middle income,BGD,1866,NA,NA,23291965
Bangladesh,Lower middle income,BGD,1867,NA,NA,23327258
Bangladesh,Lower middle income,BGD,1853,NA,NA,22822933
Bangladesh,Lower middle income,BGD,1869,NA,NA,23407147
Bangladesh,Lower middle income,BGD,1839,NA,NA,21677615
Bangladesh,Lower middle income,BGD,1873,NA,NA,23681844
Bangladesh,Lower middle income,BGD,1957,NA,NA,46560516
Bangladesh,Lower middle income,BGD,1825,NA,NA,20428732
Bangladesh,Lower middle income,BGD,1965,NA,NA,58500156
Bangladesh,Lower middle income,BGD,1966,NA,NA,60265264
Bangladesh,Lower middle income,BGD,1946,NA,NA,36429654
Bangladesh,Lower middle income,BGD,2015,NA,3700.11083984375,157830000
Bangladesh,Lower middle income,BGD,1840,NA,NA,21769688
Bangladesh,Lower middle income,BGD,1864,NA,NA,23221024
Bangladesh,Lower middle income,BGD,1837,NA,NA,21494634
Bangladesh,Lower middle income,BGD,1865,NA,NA,23256553
Bangladesh,Lower middle income,BGD,1989,NA,NA,104893672
Bangladesh,Lower middle income,BGD,1826,NA,NA,20515501
Bangladesh,Lower middle income,BGD,1868,NA,NA,23362431
Bangladesh,Lower middle income,BGD,1862,NA,NA,23149622
Bangladesh,Lower middle income,BGD,1969,NA,NA,65866916
Bangladesh,Lower middle income,BGD,1955,NA,NA,44315552
Bangladesh,Lower middle income,BGD,1991,NA,1534.52514648438,109242832
Bangladesh,Lower middle income,BGD,1838,NA,NA,21585930
Bangladesh,Lower middle income,BGD,1829,NA,NA,20778026
Bangladesh,Lower middle income,BGD,1954,NA,NA,43282036
Bangladesh,Lower middle income,BGD,1967,NA,NA,62104488
Bangladesh,Lower middle income,BGD,1859,NA,NA,23041679
Bangladesh,Lower middle income,BGD,1836,NA,NA,21403723
Bangladesh,Lower middle income,BGD,1827,NA,NA,20602639
Bangladesh,Lower middle income,BGD,2021,NA,NA,169356240
Bangladesh,Lower middle income,BGD,1953,NA,NA,42329284
Bangladesh,Lower middle income,BGD,1830,NA,NA,20866279
Bangladesh,Lower middle income,BGD,1948,NA,NA,37047252
Bangladesh,Lower middle income,BGD,1968,NA,NA,63995656
Bangladesh,Lower middle income,BGD,1863,NA,NA,23185380
Bangladesh,Lower middle income,BGD,1949,NA,NA,37432443
Bangladesh,Lower middle income,BGD,1828,NA,NA,20690146
Bangladesh,Lower middle income,BGD,1860,NA,NA,23077770
Bangladesh,Lower middle income,BGD,1861,NA,NA,23113751
Bangladesh,Lower middle income,BGD,1947,NA,NA,36737156
Bangladesh,Lower middle income,BGD,1858,NA,NA,23005482
Barbados,High income,BRB,1900,NA,NA,193754
Barbados,High income,BRB,1877,NA,NA,168979
Barbados,High income,BRB,1878,NA,NA,169995
Barbados,High income,BRB,1889,NA,NA,181956
Barbados,High income,BRB,2006,31,16612.734375,270436
Barbados,High income,BRB,1896,NA,NA,190770
Barbados,High income,BRB,1920,NA,NA,158926
Barbados,High income,BRB,1897,NA,NA,192086
Barbados,High income,BRB,2016,NA,15738.0791015625,278660
Barbados,High income,BRB,1899,NA,NA,193964
Barbados,High income,BRB,1898,NA,NA,193410
Barbados,High income,BRB,1895,NA,NA,189464
Barbados,High income,BRB,1875,NA,NA,166964
Barbados,High income,BRB,1876,NA,NA,167968
Barbados,High income,BRB,1918,NA,NA,159989
Barbados,High income,BRB,2017,NA,15789.041015625,279199
Barbados,High income,BRB,2007,30,16903.873046875,271460
Barbados,High income,BRB,1901,NA,NA,192783
Barbados,High income,BRB,2005,32,15752.3603515625,269489
Barbados,High income,BRB,1890,NA,NA,183138
Barbados,High income,BRB,1891,NA,NA,184352
Barbados,High income,BRB,2012,NA,15335.84765625,276207
Barbados,High income,BRB,1902,NA,NA,191056
Barbados,High income,BRB,2015,NA,15382.765625,278095
Barbados,High income,BRB,1500,NA,NA,5000
Barbados,High income,BRB,1931,NA,NA,176037
Barbados,High income,BRB,1888,NA,NA,180806
Barbados,High income,BRB,2019,NA,15639.0478515625,280193
Barbados,High income,BRB,1887,NA,NA,179687
Barbados,High income,BRB,1916,NA,NA,162934
Barbados,High income,BRB,2018,NA,15674.904296875,279702
Barbados,High income,BRB,1894,NA,NA,188167
Barbados,High income,BRB,2004,34,15210.072265625,268514
Barbados,High income,BRB,2014,NA,15041.5546875,277501
Barbados,High income,BRB,1873,NA,NA,164973
Barbados,High income,BRB,1874,NA,NA,165965
Barbados,High income,BRB,2008,30,16946.671875,272647
Barbados,High income,BRB,1903,NA,NA,188579
Barbados,High income,BRB,1400,NA,NA,1250
Barbados,High income,BRB,1919,NA,NA,159146
Barbados,High income,BRB,1892,NA,NA,185599
Barbados,High income,BRB,1886,NA,NA,178575
Barbados,High income,BRB,1928,NA,NA,170566
Barbados,High income,BRB,1927,NA,NA,168822
Barbados,High income,BRB,1929,NA,NA,172350
Barbados,High income,BRB,2013,NA,15088.44140625,276873
Barbados,High income,BRB,300,NA,NA,9
Barbados,High income,BRB,1930,NA,NA,174173
Barbados,High income,BRB,1780,NA,NA,79999
Barbados,High income,BRB,1932,NA,NA,177942
Barbados,High income,BRB,1933,NA,NA,179889
Barbados,High income,BRB,1802,NA,NA,81729
Barbados,High income,BRB,1893,NA,NA,186878
Barbados,High income,BRB,1907,NA,NA,178984
Barbados,High income,BRB,1906,NA,NA,181336
Barbados,High income,BRB,1990,NA,13984.1923828125,258871
Barbados,High income,BRB,1200,NA,NA,78
Barbados,High income,BRB,1872,NA,NA,163987
Barbados,High income,BRB,1909,NA,NA,174506
Barbados,High income,BRB,1917,NA,NA,161455
Barbados,High income,BRB,1988,NA,NA,258771
Barbados,High income,BRB,1823,NA,NA,86024
Barbados,High income,BRB,1600,NA,NA,20000
Barbados,High income,BRB,1800,NA,NA,81729
Barbados,High income,BRB,1880,NA,NA,172068
Barbados,High income,BRB,1904,NA,NA,186133
Barbados,High income,BRB,1991,NA,13388.5888671875,259414
Barbados,High income,BRB,1884,NA,NA,176372
Barbados,High income,BRB,-5000,NA,NA,0
Barbados,High income,BRB,1883,NA,NA,175281
Barbados,High income,BRB,1882,NA,NA,174196
Barbados,High income,BRB,1300,NA,NA,312
Barbados,High income,BRB,1760,NA,NA,80000
Barbados,High income,BRB,1770,NA,NA,80000
Barbados,High income,BRB,1961,NA,NA,233702
Barbados,High income,BRB,1835,NA,NA,105459
Barbados,High income,BRB,1700,NA,NA,80000
Barbados,High income,BRB,1841,NA,NA,116766
Barbados,High income,BRB,1801,NA,NA,81729
Barbados,High income,BRB,1905,NA,NA,183719
Barbados,High income,BRB,-6000,NA,NA,0
Barbados,High income,BRB,1881,NA,NA,173125
Barbados,High income,BRB,1934,NA,NA,181857
Barbados,High income,BRB,-2000,NA,NA,1
Barbados,High income,BRB,1750,NA,NA,80000
Barbados,High income,BRB,-1000,NA,NA,3
Barbados,High income,BRB,1908,NA,NA,176663
Barbados,High income,BRB,1910,NA,NA,172509
Barbados,High income,BRB,1911,NA,NA,170670
Barbados,High income,BRB,1790,NA,NA,80000
Barbados,High income,BRB,1922,NA,NA,160363
Barbados,High income,BRB,1923,NA,NA,162020
Barbados,High income,BRB,2020,NA,12655.4013671875,280704
Barbados,High income,BRB,1843,NA,NA,120798
Barbados,High income,BRB,1803,NA,NA,81729
Barbados,High income,BRB,1869,NA,NA,161115
Barbados,High income,BRB,1915,NA,NA,164426
Barbados,High income,BRB,1100,NA,NA,19
Barbados,High income,BRB,2002,34,14778.8720703125,266467
Barbados,High income,BRB,2003,34,15050.4033203125,267509
Barbados,High income,BRB,1821,NA,NA,83427
Barbados,High income,BRB,1822,NA,NA,84576
Barbados,High income,BRB,1951,NA,NA,215438
Barbados,High income,BRB,1840,NA,NA,114800
Barbados,High income,BRB,1838,NA,NA,110968
Barbados,High income,BRB,1842,NA,NA,118765
Barbados,High income,BRB,2010,31,15596.6171875,274717
Barbados,High income,BRB,900,NA,NA,16
Barbados,High income,BRB,1925,NA,NA,165386
Barbados,High income,BRB,1926,NA,NA,167095
Barbados,High income,BRB,1730,NA,NA,80000
Barbados,High income,BRB,1740,NA,NA,80000
Barbados,High income,BRB,1832,NA,NA,100223
Barbados,High income,BRB,1833,NA,NA,101939
Barbados,High income,BRB,200,NA,NA,8
Barbados,High income,BRB,1834,NA,NA,103684
Barbados,High income,BRB,1824,NA,NA,87496
Barbados,High income,BRB,1837,NA,NA,109101
Barbados,High income,BRB,1879,NA,NA,171025
Barbados,High income,BRB,1839,NA,NA,112868
Barbados,High income,BRB,1885,NA,NA,177470
Barbados,High income,BRB,1846,NA,NA,127109
Barbados,High income,BRB,1845,NA,NA,124969
Barbados,High income,BRB,-4000,NA,NA,0
Barbados,High income,BRB,-3000,NA,NA,0
Barbados,High income,BRB,1850,NA,NA,135605
Barbados,High income,BRB,1851,NA,NA,137492
Barbados,High income,BRB,1989,NA,NA,258767
Barbados,High income,BRB,100,NA,NA,8
Barbados,High income,BRB,1836,NA,NA,107264
Barbados,High income,BRB,1950,NA,NA,210556
Barbados,High income,BRB,1964,NA,NA,236840
Barbados,High income,BRB,700,NA,NA,13
Barbados,High income,BRB,1967,NA,NA,239253
Barbados,High income,BRB,1817,NA,NA,81729
Barbados,High income,BRB,1863,NA,NA,155667
Barbados,High income,BRB,1914,NA,NA,165932
Barbados,High income,BRB,1871,NA,NA,163015
Barbados,High income,BRB,2021,NA,NA,281204
Barbados,High income,BRB,1986,NA,NA,258377
Barbados,High income,BRB,1960,NA,NA,232560
Barbados,High income,BRB,1985,NA,NA,257917
Barbados,High income,BRB,1949,NA,NA,209127
Barbados,High income,BRB,1962,NA,NA,234839
Barbados,High income,BRB,1963,NA,NA,235884
Barbados,High income,BRB,1921,NA,NA,159332
Barbados,High income,BRB,1720,NA,NA,79999
Barbados,High income,BRB,2011,32,15444.74609375,275501
Barbados,High income,BRB,1828,NA,NA,93644
Barbados,High income,BRB,1829,NA,NA,95247
Barbados,High income,BRB,1830,NA,NA,96877
Barbados,High income,BRB,1831,NA,NA,98536
Barbados,High income,BRB,1959,NA,NA,231418
Barbados,High income,BRB,1936,NA,NA,185857
Barbados,High income,BRB,0,NA,NA,7
Barbados,High income,BRB,1938,NA,NA,189946
Barbados,High income,BRB,1912,NA,NA,168986
Barbados,High income,BRB,600,NA,NA,12
Barbados,High income,BRB,1913,NA,NA,167452
Barbados,High income,BRB,1965,NA,NA,237698
Barbados,High income,BRB,1966,NA,NA,238497
Barbados,High income,BRB,1968,NA,NA,239921
Barbados,High income,BRB,1969,NA,NA,240598
Barbados,High income,BRB,1804,NA,NA,81729
Barbados,High income,BRB,1805,NA,NA,81729
Barbados,High income,BRB,1935,NA,NA,183846
Barbados,High income,BRB,1987,NA,NA,258668
Barbados,High income,BRB,1820,NA,NA,82573
Barbados,High income,BRB,1948,NA,NA,207345
Barbados,High income,BRB,1852,NA,NA,139263
Barbados,High income,BRB,500,NA,NA,11
Barbados,High income,BRB,400,NA,NA,10
Barbados,High income,BRB,1859,NA,NA,151053
Barbados,High income,BRB,800,NA,NA,15
Barbados,High income,BRB,1861,NA,NA,153711
Barbados,High income,BRB,1818,NA,NA,81729
Barbados,High income,BRB,1868,NA,NA,160186
Barbados,High income,BRB,1000,NA,NA,17
Barbados,High income,BRB,1867,NA,NA,159272
Barbados,High income,BRB,1847,NA,NA,129285
Barbados,High income,BRB,1848,NA,NA,131498
Barbados,High income,BRB,1937,NA,NA,187891
Barbados,High income,BRB,1984,NA,NA,257291
Barbados,High income,BRB,1808,NA,NA,81729
Barbados,High income,BRB,1809,NA,NA,81729
Barbados,High income,BRB,1952,NA,NA,219481
Barbados,High income,BRB,2009,30,16019.71484375,273801
Barbados,High income,BRB,1924,NA,NA,163694
Barbados,High income,BRB,1826,NA,NA,90518
Barbados,High income,BRB,1827,NA,NA,92067
Barbados,High income,BRB,1957,NA,NA,229474
Barbados,High income,BRB,1958,NA,NA,230355
Barbados,High income,BRB,1866,NA,NA,158363
Barbados,High income,BRB,2001,33,14713.4033203125,265384
Barbados,High income,BRB,2000,33,15124.4365234375,264663
Barbados,High income,BRB,1849,NA,NA,133606
Barbados,High income,BRB,1947,NA,NA,205643
Barbados,High income,BRB,1974,NA,NA,245861
Barbados,High income,BRB,1993,34,12632.189453125,261001
Barbados,High income,BRB,1813,NA,NA,81729
Barbados,High income,BRB,1860,NA,NA,152468
Barbados,High income,BRB,1815,NA,NA,81729
Barbados,High income,BRB,1816,NA,NA,81729
Barbados,High income,BRB,1844,NA,NA,122866
Barbados,High income,BRB,1971,NA,NA,242357
Barbados,High income,BRB,1970,NA,NA,241402
Barbados,High income,BRB,1862,NA,NA,154779
Barbados,High income,BRB,1806,NA,NA,81729
Barbados,High income,BRB,1946,NA,NA,203955
Barbados,High income,BRB,1807,NA,NA,81729
Barbados,High income,BRB,1973,NA,NA,244650
Barbados,High income,BRB,1992,34,12579.4677734375,260226
Barbados,High income,BRB,1811,NA,NA,81729
